"Name","Id","Description","Type","AssignmentsCount","AssignableScopesCount","AssignableScopesMG","AssignableScopes","DataRelated","RoleAssWriteCapable","Actions","NotActions","DataActions","NotDataActions"
"Azure Arc VMware VM Contributor","b748a06d-6150-4f8a-aaa9-ce3940cd96cb","Arc VMware VM Contributor has permissions to perform all VM actions.","Builtin","0","","","/","false","False","Microsoft.ConnectedVMwarevSphere/virtualmachines/*; Microsoft.Insights/AlertRules/Write; Microsoft.Insights/AlertRules/Delete; Microsoft.Insights/AlertRules/Read; Microsoft.Insights/AlertRules/Activated/Action; Microsoft.Insights/AlertRules/Resolved/Action; Microsoft.Insights/AlertRules/Throttled/Action; Microsoft.Insights/AlertRules/Incidents/Read; Microsoft.Resources/deployments/read; Microsoft.Resources/deployments/write; Microsoft.Resources/deployments/delete; Microsoft.Resources/deployments/cancel/action; Microsoft.Resources/deployments/validate/action; Microsoft.Resources/deployments/whatIf/action; Microsoft.Resources/deployments/exportTemplate/action; Microsoft.Resources/deployments/operations/read; Microsoft.Resources/deployments/operationstatuses/read; Microsoft.Resources/subscriptions/resourcegroups/deployments/read; Microsoft.Resources/subscriptions/resourcegroups/deployments/write; Microsoft.Resources/subscriptions/resourcegroups/deployments/operations/read; Microsoft.Resources/subscriptions/resourcegroups/deployments/operationstatuses/read; Microsoft.ResourceHealth/availabilityStatuses/read; Microsoft.Authorization/*/read; Microsoft.Resources/subscriptions/read; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Resources/subscriptions/operationresults/read","","",""
"Azure Connected Machine Onboarding","b64e21ea-ac4e-4cdf-9dc9-5b892992bee7","Can onboard Azure Connected Machines.","Builtin","0","","","/","false","False","Microsoft.HybridCompute/machines/read; Microsoft.HybridCompute/machines/write; Microsoft.HybridCompute/privateLinkScopes/read; Microsoft.GuestConfiguration/guestConfigurationAssignments/read","","",""
"Azure Connected Machine Resource Administrator","cd570a14-e51a-42ad-bac8-bafd67325302","Can read, write, delete and re-onboard Azure Connected Machines.","Builtin","0","","","/","false","False","Microsoft.HybridCompute/machines/read; Microsoft.HybridCompute/machines/write; Microsoft.HybridCompute/machines/delete; Microsoft.HybridCompute/machines/UpgradeExtensions/action; Microsoft.HybridCompute/machines/extensions/read; Microsoft.HybridCompute/machines/extensions/write; Microsoft.HybridCompute/machines/extensions/delete; Microsoft.HybridCompute/privateLinkScopes/*; Microsoft.HybridCompute/*/read; Microsoft.Resources/deployments/*","","",""
"Azure Connected SQL Server Onboarding","e8113dce-c529-4d33-91fa-e9b972617508","Microsoft.AzureArcData service role to access the resources of Microsoft.AzureArcData stored with RPSAAS.","Builtin","0","","","/","false","False","Microsoft.AzureArcData/sqlServerInstances/read; Microsoft.AzureArcData/sqlServerInstances/write","","",""
"Azure Digital Twins Data Owner","bcd981a7-7f74-457b-83e1-cceb9e632ffe","Full access role for Digital Twins data-plane","Builtin","0","","","/","true","False","","","Microsoft.DigitalTwins/eventroutes/*; Microsoft.DigitalTwins/digitaltwins/*; Microsoft.DigitalTwins/digitaltwins/commands/*; Microsoft.DigitalTwins/digitaltwins/relationships/*; Microsoft.DigitalTwins/models/*; Microsoft.DigitalTwins/query/*",""
"Azure Digital Twins Data Reader","d57506d4-4c8d-48b1-8587-93c323f6a5a3","Read-only role for Digital Twins data-plane properties","Builtin","0","","","/","true","False","","","Microsoft.DigitalTwins/digitaltwins/read; Microsoft.DigitalTwins/digitaltwins/relationships/read; Microsoft.DigitalTwins/eventroutes/read; Microsoft.DigitalTwins/models/read; Microsoft.DigitalTwins/query/action",""
"Azure Event Hubs Data Owner","f526a384-b230-433a-b45c-95f59c4a2dec","Allows for full access to Azure Event Hubs resources.","Builtin","0","","","/","true","False","Microsoft.EventHub/*","","Microsoft.EventHub/*",""
"Azure Event Hubs Data Receiver","a638d3c7-ab3a-418d-83e6-5f17a39d4fde","Allows receive access to Azure Event Hubs resources.","Builtin","0","","","/","true","False","Microsoft.EventHub/*/eventhubs/consumergroups/read","","Microsoft.EventHub/*/receive/action",""
"Azure Event Hubs Data Sender","2b629674-e913-4c01-ae53-ef4638d8f975","Allows send access to Azure Event Hubs resources.","Builtin","0","","","/","true","False","Microsoft.EventHub/*/eventhubs/read","","Microsoft.EventHub/*/send/action",""
"Azure Kubernetes Service Cluster Admin Role","0ab0b1a8-8aac-4efd-b8c2-3ee1fb270be8","List cluster admin credential action.","Builtin","0","","","/","false","False","Microsoft.ContainerService/managedClusters/listClusterAdminCredential/action; Microsoft.ContainerService/managedClusters/accessProfiles/listCredential/action; Microsoft.ContainerService/managedClusters/read","","",""
"Azure Kubernetes Service Cluster User Role","4abbcc35-e782-43d8-92c5-2d3f1bd2253f","List cluster user credential action.","Builtin","0","","","/","false","False","Microsoft.ContainerService/managedClusters/listClusterUserCredential/action; Microsoft.ContainerService/managedClusters/read","","",""
"Azure Kubernetes Service Contributor Role","ed7f3fbd-7b88-4dd4-9017-9adb7ce333f8","Grants access to read and write Azure Kubernetes Service clusters","Builtin","0","","","/","false","False","Microsoft.ContainerService/managedClusters/read; Microsoft.ContainerService/managedClusters/write; Microsoft.Resources/deployments/*","","",""
"Azure Kubernetes Service Policy Add-on Deployment","18ed5180-3e48-46fd-8541-4ea054d57064","Deploy the Azure Policy add-on on Azure Kubernetes Service clusters","Builtin","0","","","/","false","False","Microsoft.Resources/deployments/*; Microsoft.Network/virtualNetworks/subnets/join/action; Microsoft.Network/publicIPPrefixes/join/action; Microsoft.Network/publicIPAddresses/join/action","","",""
"Azure Kubernetes Service RBAC Admin","3498e952-d568-435e-9b2c-8d77e338d7f7","Lets you manage all resources under cluster/namespace, except update or delete resource quotas and namespaces.","Builtin","0","","","/","true","False","Microsoft.Authorization/*/read; Microsoft.Insights/alertRules/*; Microsoft.Resources/deployments/write; Microsoft.Resources/subscriptions/operationresults/read; Microsoft.Resources/subscriptions/read; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Support/*; Microsoft.ContainerService/managedClusters/listClusterUserCredential/action","","Microsoft.ContainerService/managedClusters/*","Microsoft.ContainerService/managedClusters/resourcequotas/write; Microsoft.ContainerService/managedClusters/resourcequotas/delete; Microsoft.ContainerService/managedClusters/namespaces/write; Microsoft.ContainerService/managedClusters/namespaces/delete"
"Azure Kubernetes Service RBAC Cluster Admin","b1ff04bb-8a4e-4dc4-8eb5-8693973ce19b","Lets you manage all resources in the cluster.","Builtin","0","","","/","true","False","Microsoft.Authorization/*/read; Microsoft.Insights/alertRules/*; Microsoft.Resources/deployments/write; Microsoft.Resources/subscriptions/operationresults/read; Microsoft.Resources/subscriptions/read; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Support/*; Microsoft.ContainerService/managedClusters/listClusterUserCredential/action","","Microsoft.ContainerService/managedClusters/*",""
"Azure Kubernetes Service RBAC Reader","7f6c6a51-bcf8-42ba-9220-52d62157d7db","Allows read-only access to see most objects in a namespace. It does not allow viewing roles or role bindings. This role does not allow viewing Secrets, since reading the contents of Secrets enables access to ServiceAccount credentials in the namespace, which would allow API access as any ServiceAccount in the namespace (a form of privilege escalation). Applying this role at cluster scope will give access across all namespaces.","Builtin","0","","","/","true","False","Microsoft.Authorization/*/read; Microsoft.Insights/alertRules/*; Microsoft.Resources/deployments/write; Microsoft.Resources/subscriptions/operationresults/read; Microsoft.Resources/subscriptions/read; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Support/*","","Microsoft.ContainerService/managedClusters/apps/controllerrevisions/read; Microsoft.ContainerService/managedClusters/apps/daemonsets/read; Microsoft.ContainerService/managedClusters/apps/deployments/read; Microsoft.ContainerService/managedClusters/apps/replicasets/read; Microsoft.ContainerService/managedClusters/apps/statefulsets/read; Microsoft.ContainerService/managedClusters/autoscaling/horizontalpodautoscalers/read; Microsoft.ContainerService/managedClusters/batch/cronjobs/read; Microsoft.ContainerService/managedClusters/batch/jobs/read; Microsoft.ContainerService/managedClusters/configmaps/read; Microsoft.ContainerService/managedClusters/endpoints/read; Microsoft.ContainerService/managedClusters/events.k8s.io/events/read; Microsoft.ContainerService/managedClusters/events/read; Microsoft.ContainerService/managedClusters/extensions/daemonsets/read; Microsoft.ContainerService/managedClusters/extensions/deployments/read; Microsoft.ContainerService/managedClusters/extensions/ingresses/read; Microsoft.ContainerService/managedClusters/extensions/networkpolicies/read; Microsoft.ContainerService/managedClusters/extensions/replicasets/read; Microsoft.ContainerService/managedClusters/limitranges/read; Microsoft.ContainerService/managedClusters/namespaces/read; Microsoft.ContainerService/managedClusters/networking.k8s.io/ingresses/read; Microsoft.ContainerService/managedClusters/networking.k8s.io/networkpolicies/read; Microsoft.ContainerService/managedClusters/persistentvolumeclaims/read; Microsoft.ContainerService/managedClusters/pods/read; Microsoft.ContainerService/managedClusters/policy/poddisruptionbudgets/read; Microsoft.ContainerService/managedClusters/replicationcontrollers/read; Microsoft.ContainerService/managedClusters/replicationcontrollers/read; Microsoft.ContainerService/managedClusters/resourcequotas/read; Microsoft.ContainerService/managedClusters/serviceaccounts/read; Microsoft.ContainerService/managedClusters/services/read",""
"Azure Kubernetes Service RBAC Writer","a7ffa36f-339b-4b5c-8bdf-e2c188b2c0eb","Allows read/write access to most objects in a namespace.This role does not allow viewing or modifying roles or role bindings. However, this role allows accessing Secrets and running Pods as any ServiceAccount in the namespace, so it can be used to gain the API access levels of any ServiceAccount in the namespace. Applying this role at cluster scope will give access across all namespaces.","Builtin","0","","","/","true","False","Microsoft.Authorization/*/read; Microsoft.Insights/alertRules/*; Microsoft.Resources/deployments/write; Microsoft.Resources/subscriptions/operationresults/read; Microsoft.Resources/subscriptions/read; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Support/*","","Microsoft.ContainerService/managedClusters/apps/controllerrevisions/read; Microsoft.ContainerService/managedClusters/apps/daemonsets/*; Microsoft.ContainerService/managedClusters/apps/deployments/*; Microsoft.ContainerService/managedClusters/apps/replicasets/*; Microsoft.ContainerService/managedClusters/apps/statefulsets/*; Microsoft.ContainerService/managedClusters/autoscaling/horizontalpodautoscalers/*; Microsoft.ContainerService/managedClusters/batch/cronjobs/*; Microsoft.ContainerService/managedClusters/batch/jobs/*; Microsoft.ContainerService/managedClusters/configmaps/*; Microsoft.ContainerService/managedClusters/endpoints/*; Microsoft.ContainerService/managedClusters/events.k8s.io/events/read; Microsoft.ContainerService/managedClusters/events/read; Microsoft.ContainerService/managedClusters/extensions/daemonsets/*; Microsoft.ContainerService/managedClusters/extensions/deployments/*; Microsoft.ContainerService/managedClusters/extensions/ingresses/*; Microsoft.ContainerService/managedClusters/extensions/networkpolicies/*; Microsoft.ContainerService/managedClusters/extensions/replicasets/*; Microsoft.ContainerService/managedClusters/limitranges/read; Microsoft.ContainerService/managedClusters/namespaces/read; Microsoft.ContainerService/managedClusters/networking.k8s.io/ingresses/*; Microsoft.ContainerService/managedClusters/networking.k8s.io/networkpolicies/*; Microsoft.ContainerService/managedClusters/persistentvolumeclaims/*; Microsoft.ContainerService/managedClusters/pods/*; Microsoft.ContainerService/managedClusters/policy/poddisruptionbudgets/*; Microsoft.ContainerService/managedClusters/replicationcontrollers/*; Microsoft.ContainerService/managedClusters/replicationcontrollers/*; Microsoft.ContainerService/managedClusters/resourcequotas/read; Microsoft.ContainerService/managedClusters/secrets/*; Microsoft.ContainerService/managedClusters/serviceaccounts/*; Microsoft.ContainerService/managedClusters/services/*",""
"Azure Maps Contributor","dba33070-676a-4fb0-87fa-064dc56ff7fb","Grants access all Azure Maps resource management.","Builtin","0","","","/","false","False","Microsoft.Maps/*; Microsoft.Authorization/*/read; Microsoft.Resources/deployments/*; Microsoft.Resources/subscriptions/resourceGroups/read","","",""
"Azure Maps Data Contributor","8f5e0ce6-4f7b-4dcf-bddf-e6f48634a204","Grants access to read, write, and delete access to map related data from an Azure maps account.","Builtin","0","","","/","true","False","","","Microsoft.Maps/accounts/*/read; Microsoft.Maps/accounts/*/write; Microsoft.Maps/accounts/*/delete; Microsoft.Maps/accounts/*/action",""
"Azure Maps Data Reader","423170ca-a8f6-4b0f-8487-9e4eb8f49bfa","Grants access to read map related data from an Azure maps account.","Builtin","0","","","/","true","False","","","Microsoft.Maps/accounts/*/read",""
"Azure Maps Search and Render Data Reader","6be48352-4f82-47c9-ad5e-0acacefdb005","Grants access to very limited set of data APIs for common visual web SDK scenarios. Specifically, render and search data APIs.","Builtin","0","","","/","true","False","","","Microsoft.Maps/accounts/services/render/read; Microsoft.Maps/accounts/services/search/read",""
"Azure Relay Listener","26e0b698-aa6d-4085-9386-aadae190014d","Allows for listen access to Azure Relay resources.","Builtin","0","","","/","true","False","Microsoft.Relay/*/wcfRelays/read; Microsoft.Relay/*/hybridConnections/read","","Microsoft.Relay/*/listen/action",""
"Azure Relay Owner","2787bf04-f1f5-4bfe-8383-c8a24483ee38","Allows for full access to Azure Relay resources.","Builtin","0","","","/","true","False","Microsoft.Relay/*","","Microsoft.Relay/*",""
"Azure Relay Sender","26baccc8-eea7-41f1-98f4-1762cc7f685d","Allows for send access to Azure Relay resources.","Builtin","0","","","/","true","False","Microsoft.Relay/*/wcfRelays/read; Microsoft.Relay/*/hybridConnections/read","","Microsoft.Relay/*/send/action",""
"Azure Service Bus Data Owner","090c5cfd-751d-490a-894a-3ce6f1109419","Allows for full access to Azure Service Bus resources.","Builtin","0","","","/","true","False","Microsoft.ServiceBus/*","","Microsoft.ServiceBus/*",""
"Azure Service Bus Data Receiver","4f6d3b9b-027b-4f4c-9142-0e5a2a2247e0","Allows for receive access to Azure Service Bus resources.","Builtin","0","","","/","true","False","Microsoft.ServiceBus/*/queues/read; Microsoft.ServiceBus/*/topics/read; Microsoft.ServiceBus/*/topics/subscriptions/read","","Microsoft.ServiceBus/*/receive/action",""
"Azure Service Bus Data Sender","69a216fc-b8fb-44d8-bc22-1f3c2cd27a39","Allows for send access to Azure Service Bus resources.","Builtin","0","","","/","true","False","Microsoft.ServiceBus/*/queues/read; Microsoft.ServiceBus/*/topics/read; Microsoft.ServiceBus/*/topics/subscriptions/read","","Microsoft.ServiceBus/*/send/action",""
"Azure Spring Cloud Config Server Contributor","a06f5c24-21a7-4e1a-aa2b-f19eb6684f5b","Allow read, write and delete access to Azure Spring Cloud Config Server","Builtin","0","","","/","true","False","","","Microsoft.AppPlatform/Spring/configService/read; Microsoft.AppPlatform/Spring/configService/write; Microsoft.AppPlatform/Spring/configService/delete",""
